label	description 
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Update to signed
Where is the guide to update to signed requests?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Amazon Associates Web Service Simple Store in PHP
Did you ever find the upgrade code?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Amazon Associates Web Service Simple Store in PHP
I have recently upgraded my PHP script on:http://www.chipdir.nl/amazon/so it will keep working after august 15.The script still isn't perfect yet, but it works and has a lotof useful comments in the source code (as someoneremarked via email). It has a flag with which you canenable or disable the new mechanism which isn't veryuseful after august the 15'th of course and I will removethe old code parts later. Until that date you can stilltest both variations of the script which might helpdebug your situation.Feel free to email me with questions or suggestionsor whatever to encourage me to spend more time onthe script. I can understand that my old friend Mr. Rat has stoppeddeveloping his script because Amazon keeps changingthe rules of the game.Anyway, my script works as it is, except that you have toinclude your own two Amazon keys from august 15'thonwards.Someone noted that my script works perfectly under Linux etc.but provokes a lot of 'notices' under Windows, but my scripts are usuallyvery solid so just disable these warnings by using the error_reporting function:error_reporting(error_reporting()&~E_NOTICE);I'll add this to the script the next time I'll edit it.To Amazon: I think that you should refer to my script and refer to it as seemingly the leading (because only) independent PHP script that has survived all of Amazon's noncompatible programming interface changes.Most other scriptwriters have given up by now..."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Other Countries / Download Button
Where can I obtain the URL for other Amazon sites such as Amazon.de ?Regarding the Button: Have you tried various browsers ? I use firefox and the button is visible."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Amazon Associates Web Service Simple Store in PHP
I believe this does the trick:

...

	$timeStamp = gmdate(""Y-m-d\TH:i:s\Z"");

	//service is always the same, $function is operation
	$string = 'AWSECommerceService'.$function.$timeStamp;

	$signature = base64_encode(hash_hmac(""sha256"", $string, SECRETKEY, True));

   $params = array('Service' => 'AWSECommerceService',
                    'AssociateTag' => ASSOCID,
                    'AWSAccessKeyId' => TOKEN,
					'Signature' => $signature,
                    'Request' => array($array));

    $client = new
        SoapClient(""http://webservices.amazon.com/AWSECommerceService/AWSECommerceService.wsdl"",
                   array('exceptions' => 0));

    return $client->__soapCall($function, array($params));

...

It still works if I put anything in as the signature, so I'm not sure. I might have to wait until August 15th to see if it is correct.

Learn more at AWS Signed Requests with PHP and Soap


Message was edited by: adamcox9"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Amazon Associates Web Service Simple Store in PHP
hi i own quite a few affiliatte [associatte]sites and i have been with amazon.com over 1.or2 now;please tell me how the sales have been doing.how do i get paid;husky121 dvd_buster@ymail.com"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Amazon Associates Web Service Simple Store in PHP
Hi Glenys,If you are an Amazon Associate with a question regarding getting paid, please use the Amazon Associates contact form:https://affiliate-program.amazon.com/gp/associates/contactIf you have a technical question about the Amazon Product Advertising API, then please post in their developer forum located here:http://developer.amazonwebservices.com/connect/forum.jspa?forumID=9&start=0If you are not using the Amazon Product Advertising API, but would like to discuss the Amazon Associates program with other associates, then please post to the Amazon Associates discussion boards, which are found here:https://affiliate-program.amazon.com/gp/associates/login/login.htmlBest Regards,-Cindy"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Amazon Associates Web Service Simple Store in PHP
Where is the php code files to download for this article?CheersScott."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Amazon Associates Web Service Simple Store in PHP
i can't find where to get the sample file.  can anyone point me to where the download is?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"How can I track which specific visitors to my site completed a purchase?
I plan on using various marketing vehicles to bring people to my site.  Each vehicle will create a unique session ID that encodes the marketing vehicle ID and date.  I'm not sure which vehicle will draw the most buyers (purchases) vs. the most lookers (abandoned carts), so I would like to be able to associate each purchase with the associated session ID.  When a purchaser has decided to purchase and I get a PURCHASE-URL, I can track if the user clicks on the PURCHASE-URL, but how do I know for sure that the purchase went through?  Is there a confirmation process?  Or can I pass my session ID to Amazon and have purchases tied to both my Associate ID an my own proprietary session ID in some sort of report?Thanks,Don Leatham"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: How can I track which specific visitors to my site completed a purchase?
if you are tracking a few vehicles that bring users to your site you could categorize them into different associate Ids. this is a bit of hassle but it would get you the info you want.When it comes to individual users I'm not sure. that would be interesting and I think that as a user I'd mind if a refering website was able to track that I bought something trough their link."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: How can I track which specific visitors to my site completed a purchase?
please enlight me on to track the visitor to my website"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: How can I track which specific visitors to my site completed a purchase?
How can I track which specific visitors to my site completed a purchase?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: How can I track which specific visitors to my site completed a purchase?
"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: How can I track which specific visitors to my site completed a purchase?
visitors income purchase"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Oracle Database 11g Release 2 (11.2.0.1) Standard Edition - 64 Bit
I a new user , i wnat lanch thos AMI ami-3f739c56 , in order to use it , How do I it?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Oracle Database 11g Release 2 (11.2.0.1) Standard Edition - 64 Bit
database learning"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Are there any working public OpenSuSE AMI's that used these instructions?
I've tried to follow the instructions in this guide with a SuseStudio built OpenSuSE 11.3 image (x86_64 version).  I've used the kernel-ec2 package instead of the kernel-default, and SuseStudio (kiwi) produced a single ext3 partition'd disk (i.e. /dev/sda1 = /).  I then mounted the ext3 partition inside and tweaked the /boot/grub/menu.lst and /etc/fstab files according to the instructions in this guide.I uploaded the disk image into a EBS volume and registered it to use the PVGrub boot-kernel for EBS+x86_64 (aki-4e7d9527).  So when I start instances based on the generated AMI, the console output seems to indicate it found the grub's menu.lst fine.  However, the instance doesn't seem to do a proper mounting of the / filesystem and is later unable to find /etc/inittab to get the init level which causes the kernel to crash.If there was an example AMI out there I could look at, then I could try to emulate its settings, but everything that I can find so far is based off a different distro like Fedora."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Are there any working public OpenSuSE AMI's that used these instructions?
The guide has one thing that is misleading.  You really want the hd0 not the hd00 PV GRUB, even if you are using EBS.  If it still doesn't work, let me know."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Are there any working public OpenSuSE AMI's that used these instructions?
I just tried that, and it didn't even get as far as the PVGrub didn't find the menu.lst file (hung at domgrub> prompt) since my generated disk is partitioned.  According to another page, the 'hd0 PVGrub should only be used with disks that are not partitioned but just a single filesystem without an MBR:http://www.ioncannon.net/system-administration/1205/installing-cent-os-5-5-on-ec2-with-the-cent-os-5-5-kernel/"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"grub.conf or menu.lst?
The pdf doc states in the paragraph ""PVGRUB: A New Amazon Kernel Image (AKI)"":1. ""PVGRUB selects the kernel to boot by reading /boot/grub/menu.lst from your image.""2. ""VGRUB understands standard grub.conf or menu.lst commands""If I'm trying to work with a distribution that uses grub.cfg should I create a menu.lst as well (in addition to grub.cfg), should I make a symbolic (or hard?) link from grub.cfg to menu.lst, should I rename grub.cfg to menu.lst, ...? Please advise.Cheers!

Message was edited by: angiospermalbastra"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"console log
Hello!Can somebody please attach a console log for an AMI that uses EBS and PVGRUB to boot a user supplied kernel?I'm struggling to make a EBS+PVGRUB+user kernel AMI work and I'm currently stuck. Depending on the menu.lst that I use the instance enters into an endless loop during the boot process:Either:Booting &#39;linux2.6.32-Xenvirt&#<font color=""red"">39</font>;
&nbsp;
&nbsp;
root (hd0)
&nbsp;
&nbsp;
 Filesystem type is ext2fs, using whole disk
&nbsp;
&nbsp;
kernel /boot/vmlinuz quiet root=/dev/sda1 ro  console=ttyS0,<font color=""red"">9600</font> console=tty0
&nbsp;
&nbsp;
initrd /boot/initrd.img
&nbsp;
&nbsp;
&nbsp;
&nbsp;
Map <font color=""red"">1002</font> (<font color=""red"">289</font>d9a, ...) at <font color=""red"">0x28099000</font> failed: <font color=""red"">-22</font>.
&nbsp;
Do_exit called!
&nbsp;
base is <font color=""red"">0x2661bcb8</font> caller is <font color=""red"">0x45c87</font>
&nbsp;
base is <font color=""red"">0x2661bce8</font> caller is <font color=""red"">0x507a4</font>
&nbsp;
base is <font color=""red"">0x2661fc08</font> caller is <font color=""red"">0x5086e</font>
&nbsp;
base is <font color=""red"">0x2661fc48</font> caller is <font color=""red"">0x36be8</font>
&nbsp;
base is <font color=""red"">0x2661fc88</font> caller is <font color=""red"">0x26ae1</font>
&nbsp;
base is <font color=""red"">0x2661fcd8</font> caller is <font color=""red"">0x25f21</font>
&nbsp;
base is <font color=""red"">0x2661fd18</font> caller is <font color=""red"">0x26629</font>
&nbsp;
base is <font color=""red"">0x2661fd78</font> caller is <font color=""red"">0x26786</font>
&nbsp;
base is <font color=""red"">0x2661fdb8</font> caller is <font color=""red"">0x17d66</font>
&nbsp;
base is <font color=""red"">0x2661fe28</font> caller is <font color=""red"">0x3a88</font>
&nbsp;
base is <font color=""red"">0x2661fe48</font> caller is <font color=""red"">0x898a</font>
&nbsp;
base is <font color=""red"">0x2661fe58</font> caller is <font color=""red"">0xa243</font>
&nbsp;
base is <font color=""red"">0x2661fe78</font> caller is <font color=""red"">0xfe69</font>
&nbsp;
base is <font color=""red"">0x2661fef8</font> caller is <font color=""red"">0x10489</font>
&nbsp;
base is <font color=""red"">0x2661ff68</font> caller is <font color=""red"">0x3eb2</font>
&nbsp;
base is <font color=""red"">0x2661ff78</font> caller is <font color=""red"">0x4729d</font>
&nbsp;
base is <font color=""red"">0x2661fff0</font> caller is <font color=""red"">0x31ad</font>
&nbsp;
Xen Minimal OS!
&nbsp;
  start_info: <font color=""red"">0xa01000</font>(VA)
&nbsp;
    nr_pages: <font color=""red"">0x26700</font>
&nbsp;
  shared_inf: <font color=""red"">0xdea2b000</font>(MA)
&nbsp;
...............
</pre></td></tr></table><br/>or <br/><br/><table border=""0"" cellspacing=""1"" cellpadding=""3"" bgcolor=""#999999""><tr><td align=""left"" bgcolor=""#ffffff"" valign=""top""><pre>Booting &#<font color=""red"">39</font>;linux2.6.32-Xenvirt&#<font color=""red"">39</font>;
&nbsp;
&nbsp;
root (hd0,<font color=""red"">0</font>)
&nbsp;
&nbsp;
 Filesystem type is ext2fs, partition type <font color=""red"">0x83</font>
&nbsp;
&nbsp;
kernel /boot/vmlinuz quiet root=/dev/sda1 ro  console=ttyS0,<font color=""red"">9600</font> console=tty0
&nbsp;
&nbsp;
initrd /boot/initrd.img
&nbsp;
&nbsp;
&nbsp;
&nbsp;
Map <font color=""red"">1002</font> (<font color=""red"">27648</font>c, ...) at <font color=""red"">0x28099000</font> failed: <font color=""red"">-22</font>.
&nbsp;
Do_exit called!
&nbsp;
base is <font color=""red"">0x2661bcb8</font> caller is <font color=""red"">0x45c87</font>
&nbsp;
base is <font color=""red"">0x2661bce8</font> caller is <font color=""red"">0x507a4</font>
&nbsp;
base is <font color=""red"">0x2661fc08</font> caller is <font color=""red"">0x5086e</font>
&nbsp;
base is <font color=""red"">0x2661fc48</font> caller is <font color=""red"">0x36be8</font>
&nbsp;
base is <font color=""red"">0x2661fc88</font> caller is <font color=""red"">0x26ae1</font>
&nbsp;
base is <font color=""red"">0x2661fcd8</font> caller is <font color=""red"">0x25f21</font>
&nbsp;
base is <font color=""red"">0x2661fd18</font> caller is <font color=""red"">0x26629</font>
&nbsp;
base is <font color=""red"">0x2661fd78</font> caller is <font color=""red"">0x26786</font>
&nbsp;
base is <font color=""red"">0x2661fdb8</font> caller is <font color=""red"">0x17d66</font>
&nbsp;
base is <font color=""red"">0x2661fe28</font> caller is <font color=""red"">0x3a88</font>
&nbsp;
base is <font color=""red"">0x2661fe48</font> caller is <font color=""red"">0x898a</font>
&nbsp;
base is <font color=""red"">0x2661fe58</font> caller is <font color=""red"">0xa243</font>
&nbsp;
base is <font color=""red"">0x2661fe78</font> caller is <font color=""red"">0xfe69</font>
&nbsp;
base is <font color=""red"">0x2661fef8</font> caller is <font color=""red"">0x10489</font>
&nbsp;
base is <font color=""red"">0x2661ff68</font> caller is <font color=""red"">0x3eb2</font>
&nbsp;
base is <font color=""red"">0x2661ff78</font> caller is <font color=""red"">0x4729d</font>
&nbsp;
base is <font color=""red"">0x2661fff0</font> caller is <font color=""red"">0x31ad</font>
&nbsp;
Xen Minimal OS!
&nbsp;
  start_info: <font color=""red"">0xa01000</font>(VA)
...............
</pre></td></tr></table><br/><br/>Any help greatly appreciated!<br/><br/>Many thanks!<br/><br/>
                </div>
                
                </div>
                </td>
            </tr>
        </table>
       
 


        </td>
    </tr>
    
</table>

</td></tr></table>
</div>



            </div>
        </div>

        

        


            
        <table cellpadding=""3"" cellspacing=""0"" style=""padding-top: 10px;"" border=""0"" width=""100%"">
            <tr>

                <td nowrap width=""90%"">
                
                <div style=""padding-top: 5px""><a
                    href=""rss/rssmessages.jspa?threadID=50868""><img
                    align=""absmiddle"" style=""padding-right: 8px;""
                    src=""https://dn1lvoe5mgzdm.cloudfront.net/images/feed-icon-16x16.gif"" width=""16""
                    height=""16"" border=""0"" alt=""View Thread RSS Feed""></a>
                <a
                    href=""rss/rssmessages.jspa?threadID=50868""><b>View
                Thread RSS Feeds</b></a></div>
                
                </td>
                <td nowrap align=""right"" width=""10%"">
         

                </td>

            </tr>
         </table>
      
 
    
    
    

    </div>

        </td>

        
        <td valign=""top"" width=""1%"">
        
        
        



<div id=""sideNav"">
<div id=""subNavB"">
<div class=""decoratedBox"">
<div class=""head"">
<h4>Available Actions</h4>
</div>
<div class=""body"">
<table>
    <tbody>


        
        <tr>
            <td class=""jive-icon""><a
                href=""post!reply.jspa?threadID=50868""><img
                src=""images/reply-16x16.gif"" width=""16"" height=""16""
                border=""0""
                alt=""Reply to this Thread""></a></td>
            <td class=""jive-icon-label"">
            <a id=""jive-reply-thread""
                href=""post!reply.jspa?threadID=50868"">Reply to this Thread</a></td>
        </tr>
        

        

    </tbody>
</table>

</div>
</div>
</div>
</div>


         
        
        
        
        







<div id=""sideNav"">
<div id=""subNavB"">
<div class=""decoratedBox"">
<div class=""head"">
<h4>Icon Legend</h4>
</div>
<div class=""body"">
<table>
    


    

    <tr>
        <td valign=""top"" class=""jive-icon""><img
            src=""images/question-resolved-16x16.gif"" width=""16""
            height=""16"" border=""0"" alt=""""></td>
        <td valign=""top"" class=""jive-icon-label"">
        Answered question</td>
    </tr>
    <tr>
        <td valign=""top"" class=""jive-icon""><img
            src=""images/question-pts-available-16x16.gif"" width=""16""
            height=""16"" border=""0"" alt=""""></td>
        <td valign=""top"" class=""jive-icon-label"">
          Unanswered question with answer points still available 
        </td>
    </tr>
    <tr>
        <td valign=""top"" class=""jive-icon""><img
            src=""images/question-16x16.gif"" width=""16"" height=""16""
            border=""0"" alt=""""></td>
        <td valign=""top"" class=""jive-icon-label"">
        Unanswered question</td>
    </tr>


</table>


        
<div class=""jive-portlet-separator""><a style=""font-weight:bold;"" href=""recognition.jsp"">AWS Forums Status Icons</a></div>
<table cellpadding=""2"" cellspacing=""0"" border=""0"" width=""100%"">


    

        <tbody class=""jive-status-legend-points"">

            
                <tr>
                    <td valign=""top"" class=""jive-icon"">
                        <img src=""images/status/ace16x16.gif"" border=""0"" title=""Ace"" alt="""" />
                    </td>
                    <td valign=""top"" class=""jive-icon-label"">

                        Ace: 2000+      pts
                    </td>
                </tr>

            
                <tr>
                    <td valign=""top"" class=""jive-icon"">
                        <img src=""images/status/expert16x16.gif"" border=""0"" title=""Expert"" alt="""" />
                    </td>
                    <td valign=""top"" class=""jive-icon-label"">

                        Expert: 750-1999

                              pts
                    </td>
                </tr>

            
                <tr>
                    <td valign=""top"" class=""jive-icon"">
                        <img src=""images/status/guide16x16.gif"" border=""0"" title=""Guide"" alt="""" />
                    </td>
                    <td valign=""top"" class=""jive-icon-label"">

                        Guide: 300-749

                              pts
                    </td>
                </tr>

            
                <tr>
                    <td valign=""top"" class=""jive-icon"">
                        <img src=""images/status/enthusiast16x16.gif"" border=""0"" title=""Enthusiast"" alt="""" />
                    </td>
                    <td valign=""top"" class=""jive-icon-label"">

                        Enthusiast: 50-299

                              pts
                    </td>
                </tr>

            
                <tr>
                    <td valign=""top"" class=""jive-icon"">
                        <img src=""images/status/newbie16x16.gif"" border=""0"" title=""Newbie"" alt="""" />
                    </td>
                    <td valign=""top"" class=""jive-icon-label"">

                        Newbie: 5-49

                              pts
                    </td>
                </tr>

            

        </tbody>

    

    

        <tbody class=""jive-status-legend-groups"">

            
                <tr>
                    <td valign=""top"" class=""jive-icon"">
                        <img src=""images/status/amazonicon.gif"" border=""0"" title=""Amazonian"" alt="""" />
                    </td>
                    <td valign=""top"" class=""jive-icon-label"">
                        Amazonian
                    </td>
                </tr>

            

        </tbody>

    





</table>

</div>

</div>

</div>
</div>


         
        
        </td>
        


    </tr>
</table> 
                <br />
                <br />
              </article>
         &nbsp; 

      <footer id=""ft"" class=""footer"">
        <div style=""border-top: 1px solid #ccc; margin-bottom: 12px; margin-top: 10px; padding-top: 2px;"">
          <ul class=""h_bar"">
            <li class=""first"">
              <a href=""http://aws.typepad.com/"" target=""_blank"">AWS Blog <img src=""https://d36cz9buwru1tt.cloudfront.net/icon_offsite.gif"" width=""15"" height=""13"" border=""0"" alt=""This link will launch a new browser window or tab.""></a>
            </li>
            <li><a href=""http://phx.corporate-ir.net/phoenix.zhtml?c=176060&p=irol-InfoReq"">Press Inquiries</a></li>
            <li><a href=""https://aws.amazon.com/careers/"">Careers at AWS</a></li>
            <li><a href=""https://aws.amazon.com/contact-us/"">Contact Us</a></li>
            <li><a href=""https://aws.amazon.com/privacy/"">Privacy Policy</a></li>
            <li><a href=""https://aws.amazon.com/terms/"">Terms of Use</a></li>
          </ul>
          <div class=""grey666"">&#169;2013, Amazon Web Services, Inc. or its affiliates. All rights reserved.</div>
          <img src=""https://d36cz9buwru1tt.cloudfront.net/awsmedia/logo_an_amazon_company.gif"" width=""160"" height=""21"" vspace=""8"">
        </div>
      </footer>
              
            </td>
          </tr>
        </table>
      </div>
    </tr>
  </table>

<style>  
    .aws-footer {
      font-size:85%;
      text-align:center;
    }
   
    .h_bar {
      list-style-image: none;
      list-style-position:outside;
      list-style-type: none;
      margin-left: 0;
      padding-left: 10px;
    }
  
    .h_bar li{
      border-left: 1px solid #CCCCCC;
      padding-left: 18px;
      padding-right: 18px;
      display: inline;
      list-style-type: none;
    }
  
     li.first{
      border-left: 0px;
    }
  </style> 
  <script src=""/js/all_3_en.js"" type=""text/javascript""></script>
  <script type=""text/javascript"" src=""https://d348hmg1ylg9cx.cloudfront.net/js/jquery.cookie.min.js""></script>
  <script type=""text/javascript"" src=""https://d348hmg1ylg9cx.cloudfront.net/js/jquery.jsonp-1.1.4.min.js""></script>
  <script type=""text/javascript"">
    jQuery.noConflict();
  </script>

      <script type=""text/javascript"">
        AWSGlobalNav.disableLanguageMenu = true;

        AWSGlobalNav.contentBaseURL = ""//l0.awsstatic.com/""; 

      </script>
    </div>
  </body>
</html>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"SQL Server Authentication Error 18456
I'm installing my own license for SQL Server 2008 on the Basic Microsoft Windows Server 2003 (AMI Id: ami-de4daab7).

When I initially install everything is fine. I install everything on the C drive. I use the local Administrator account and created my own account.

I then bundle this into a new bundle and register it as one of my own. 

I then terminate the original instance. 

When I launch a new instance with my new bundled AMI I am not able to connect to the SQL Server Database Engine. 

I am able to connect to the Analysis Services without an issue.

I believe the issue with with the hostname / computer name. After I bundle and relaunch the hostname changes. I believe this is causing a problem when SQL Server is looking for windows authentication. 

Has anyone else run into this or a similar problem? Suggestions on how to fix it?

I believe that the issue"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: SQL Server Authentication Error 18456
Hello,

I have same problem, any solution?

Best Regards,
LB"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"File upload corrupted
I'm uploaded a 768K video file using the Perl s3RestTool from links from Amazon.  (Did it twice to make sure!)After downloading via straight HTTP neither played correctly so I did a binary compare and sure enough it failed.Is there a special setting I need to set with this tool or Amazon or is it just perhaps a bug of the tool?PeteThanks in advance!"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: File upload corrupted
I've uploaded and downloaded, checking for integrity, some pretty big files with this tool like so:



s3RestTool.pl -i my_id -s my_secret_key -m PUT -b mybucket -f ./foo.avi -k /foo.avi -p -c video/x-msvideo


-p is to set the public acl
-c is the mime type
-f is the local file
-k is the bucket key
-b is the bucket"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Command-line Access to S3 trouble
I have error:Global symbol ""$TRACE"" requires explicit package name at /usr/bin/s3 line 23.BEGIN not safe after errors--compilation aborted at /usr/bin/s3 line 32.how i can fix it?

Message was edited by: espeto"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Command-line Access to S3 trouble
Ach, I thought I received this only by email! The issue can be solved upgrading Log::Log4perl.Cheers!"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Command-line Access to S3 trouble
I am getting a strange runtime error:me@ccmbp ~> s3.pl ls :mybucketname/Attribute (aws_access_key_id) does not pass the type constraint because: Validation failed for 'Str' failed with value undef at /opt/toysdk/lib/perl5/site_perl/5.8.8//Moose/Meta/Attribute.pm line 414    Moose::Meta::Attribute::initialize_instance_slot('Moose::Meta::Attribute=HASH(0xce24c0)', 'Moose::Meta::Instance=HASH(0xce3af0)', 'Net::Amazon::S3=HASH(0xcf75a0)', 'HASH(0xcfb7a4)') called at /opt/toysdk/lib/perl5/site_perl/5.8.8//Moose/Meta/Class.pm line 193    Moose::Meta::Class::construct_instance('Moose::Meta::Class=HASH(0x8bddc4)', 'HASH(0xcfb7a4)') called at /opt/toysdk/lib/perl5/site_perl/5.8.8//darwin-2level/Class/MOP/Class.pm line 377    Class::MOP::Class::new_object('Moose::Meta::Class=HASH(0x8bddc4)', 'HASH(0xcfb7a4)') called at /opt/toysdk/lib/perl5/site_perl/5.8.8//Moose/Meta/Class.pm line 157    Moose::Meta::Class::new_object('Moose::Meta::Class=HASH(0x8bddc4)', 'HASH(0xcfb7a4)') called at /opt/toysdk/lib/perl5/site_perl/5.8.8//Moose/Object.pm line 17    Moose::Object::new('Net::Amazon::S3', 'HASH(0xcf6a74)') called at /Users/me/bin/s3.pl line 74Ideas?"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Command-line Access to S3 trouble
""aws_access_key_id) does not pass the type constraint"" ... is likely related to the status of your $HOME/.aws  file.   Possibly it is missing, malformed, or your HOME is misdirected."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Few problems
I'm running into a few problems using this:s3> create --location EU tstbkt      Unknown option: location      [2009/04/18 16:45:18 INFO ] adding bucket 'EU's3> delete :EU      [2009/04/18 16:45:28 ERROR] unknown command 'delete's3> rm :EU      [2009/04/18 16:45:34 INFO ] deleting bucket 'EU'"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Re: Command-line Access to S3 trouble
This does not seem to work with a private server./s3 get --id camuser --secret campass http://niphredil.zaitcev.lan/hailcamtest/stream0/index.html[2010/05/19 16:33:02 FATAL] server error getting 'http://niphredil.zaitcev.lan/hailcamtest/stream0/index.html': network_errorThe s3 accesses niphredil.zaitcev.lan.s3.amazonaws.com instead of niphredil.zaitcev.lan. Perhaps a new option --server is needed."
